masked_position,original_token,prob_U_masked,prob_P_masked,delta_U,delta_P,trial_num,model_id,baseline_U,baseline_P
157,53,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
158,:,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
159,Choice,0.2451171875,0.75390625,-0.1630859375,0.16015625,56,83811,0.408203125,0.59375
160,U,0.53125,0.46875,0.123046875,-0.125,56,83811,0.408203125,0.59375
161,,0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
162,→,0.5625,0.4375,0.154296875,-0.15625,56,83811,0.408203125,0.59375
163,,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
164,0,0.5625,0.4375,0.154296875,-0.15625,56,83811,0.408203125,0.59375
165,points,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
166,",",0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
167,Trial,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
168,,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
169,54,0.408203125,0.59375,0.0,0.0,56,83811,0.408203125,0.59375
170,:,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
171,Choice,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
172,P,0.62109375,0.376953125,0.212890625,-0.216796875,56,83811,0.408203125,0.59375
173,,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
174,→,0.294921875,0.70703125,-0.11328125,0.11328125,56,83811,0.408203125,0.59375
175,,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
176,1,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
177,points,0.294921875,0.70703125,-0.11328125,0.11328125,56,83811,0.408203125,0.59375
178,",",0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
179,Trial,0.34765625,0.65234375,-0.060546875,0.05859375,56,83811,0.408203125,0.59375
180,,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
181,55,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
182,:,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
183,Choice,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
184,P,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
185,,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
186,→,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
187,,0.2451171875,0.75390625,-0.1630859375,0.16015625,56,83811,0.408203125,0.59375
188,1,0.408203125,0.59375,0.0,0.0,56,83811,0.408203125,0.59375
189,points,0.26953125,0.73046875,-0.138671875,0.13671875,56,83811,0.408203125,0.59375
190,",",0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
191,Trial,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
192,,0.2021484375,0.796875,-0.2060546875,0.203125,56,83811,0.408203125,0.59375
193,56,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
194,:,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
195,Choice,0.294921875,0.70703125,-0.11328125,0.11328125,56,83811,0.408203125,0.59375
196,P,0.5625,0.4375,0.154296875,-0.15625,56,83811,0.408203125,0.59375
197,,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
198,→,0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
199,,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
200,1,0.408203125,0.59375,0.0,0.0,56,83811,0.408203125,0.59375
201,points,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
202,",",0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
203,,0.2021484375,0.796875,-0.2060546875,0.203125,56,83811,0.408203125,0.59375
204,#,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
205,Instructions,0.22265625,0.77734375,-0.185546875,0.18359375,56,83811,0.408203125,0.59375
206,,0.294921875,0.70703125,-0.11328125,0.11328125,56,83811,0.408203125,0.59375
207,Respond,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
208,with,0.6796875,0.3203125,0.271484375,-0.2734375,56,83811,0.408203125,0.59375
209,**,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
210,only,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
211,**,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
212,one,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
213,character,0.26953125,0.73046875,-0.138671875,0.13671875,56,83811,0.408203125,0.59375
214,:,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
215,',0.22265625,0.77734375,-0.185546875,0.18359375,56,83811,0.408203125,0.59375
216,U,0.46875,0.53125,0.060546875,-0.0625,56,83811,0.408203125,0.59375
217,',0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
218,or,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
219,',0.26953125,0.73046875,-0.138671875,0.13671875,56,83811,0.408203125,0.59375
220,P,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
221,'.,0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
222,No,0.5625,0.4375,0.154296875,-0.15625,56,83811,0.408203125,0.59375
223,punctuation,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
224,",",0.5,0.5,0.091796875,-0.09375,56,83811,0.408203125,0.59375
225,no,0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
226,quotes,0.3203125,0.6796875,-0.087890625,0.0859375,56,83811,0.408203125,0.59375
227,",",0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
228,no,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
229,explanation,0.376953125,0.62109375,-0.03125,0.02734375,56,83811,0.408203125,0.59375
230,.,0.2451171875,0.75390625,-0.1630859375,0.16015625,56,83811,0.408203125,0.59375
231,Answer,0.2021484375,0.796875,-0.2060546875,0.203125,56,83811,0.408203125,0.59375
232,:,0.4375,0.5625,0.029296875,-0.03125,56,83811,0.408203125,0.59375
233,<|start_header_id|>,0.1640625,0.8359375,-0.244140625,0.2421875,56,83811,0.408203125,0.59375
234,assistant,0.0186767578125,0.06494140625,-0.3895263671875,-0.52880859375,56,83811,0.408203125,0.59375
235,<|end_header_id|>,0.1826171875,0.81640625,-0.2255859375,0.22265625,56,83811,0.408203125,0.59375
236,,1.7415732145309448e-07,1.2218952178955078e-05,-0.40820295084267855,-0.593737781047821,56,83811,0.408203125,0.59375
0,<|begin_of_text|>,0.07568359375,0.92578125,-0.36181640625,0.36328125,57,83811,0.4375,0.5625
1,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
2,<|start_header_id|>,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
3,system,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
4,<|end_header_id|>,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
5,,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
6,You,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
7,are,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
8,participating,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
9,in,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
10,multiple,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
11,games,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
12,involving,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
13,two,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
14,slot,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
15,machines,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
16,",",0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
17,labeled,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
18,U,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
19,and,0.5625,0.4375,0.125,-0.125,57,83811,0.4375,0.5625
20,P,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
21,.,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
22,Your,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
23,goal,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
24,is,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
25,to,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
26,choose,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
27,the,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
28,slot,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
29,machines,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
30,that,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
31,will,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
32,give,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
33,you,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
34,the,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
35,most,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
36,points,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
37,.,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
38,You,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
39,will,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
40,receive,0.5625,0.4375,0.125,-0.125,57,83811,0.4375,0.5625
41,feedback,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
42,about,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
43,the,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
44,outcome,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
45,after,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
46,making,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
47,a,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
48,choice,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
49,.,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
50,The,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
51,environment,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
52,may,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
53,change,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
54,unpredict,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
55,ably,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
56,",",0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
57,and,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
58,past,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
59,success,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
60,does,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
61,not,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
62,guarantee,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
63,future,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
64,results,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
65,.,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
66,You,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
67,’ll,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
68,need,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
69,to,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
70,adapt,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
71,to,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
72,these,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
73,changes,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
74,to,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
75,keep,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
76,finding,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
77,the,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
78,better,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
79,machine,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
80,.,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
81,You,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
82,will,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
83,play,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
84,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
85,1,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
86,game,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
87,in,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
88,total,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
89,",",0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
90,consisting,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
91,of,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
92,,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
93,100,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
94,trials,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
95,.,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
96,<|eot_id|>,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
97,,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
98,<|start_header_id|>,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
99,user,0.1484375,0.8515625,-0.2890625,0.2890625,57,83811,0.4375,0.5625
100,<|end_header_id|>,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
101,,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
102,#,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
103,Task,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
104,Parameters,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
105,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
106,-,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
107,Trial,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
108,,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
109,57,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
110,of,0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
111,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
112,100,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
113,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
114,-,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
115,Choose,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
116,between,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
117,:,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
118,',0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
119,U,0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
120,',0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
121,or,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
122,',0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
123,P,0.53125,0.46875,0.09375,-0.09375,57,83811,0.4375,0.5625
124,',0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
125,-,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
126,Possible,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
127,outcomes,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
128,:,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
129,,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
130,1,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
131,(,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
132,success,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
133,),0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
134,or,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
135,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
136,0,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
137,(,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
138,failure,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
139,),0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
140,#,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
141,History,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
142,,0.1826171875,0.81640625,-0.2548828125,0.25390625,57,83811,0.4375,0.5625
143,Trial,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
144,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
145,53,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
146,:,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
147,Choice,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
148,U,0.22265625,0.77734375,-0.21484375,0.21484375,57,83811,0.4375,0.5625
149,,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
150,→,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
151,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
152,0,0.6796875,0.3203125,0.2421875,-0.2421875,57,83811,0.4375,0.5625
153,points,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
154,",",0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
155,Trial,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
156,,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
157,54,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
158,:,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
159,Choice,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
160,P,0.46875,0.53125,0.03125,-0.03125,57,83811,0.4375,0.5625
161,,0.2021484375,0.796875,-0.2353515625,0.234375,57,83811,0.4375,0.5625
162,→,0.5625,0.4375,0.125,-0.125,57,83811,0.4375,0.5625
163,,0.22265625,0.77734375,-0.21484375,0.21484375,57,83811,0.4375,0.5625
164,1,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
165,points,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
166,",",0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
167,Trial,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
168,,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
169,55,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
170,:,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
171,Choice,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
172,P,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
173,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
174,→,0.4375,0.5625,0.0,0.0,57,83811,0.4375,0.5625
175,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
176,1,0.53125,0.46875,0.09375,-0.09375,57,83811,0.4375,0.5625
177,points,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
178,",",0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
179,Trial,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
180,,0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
181,56,0.34765625,0.65234375,-0.08984375,0.08984375,57,83811,0.4375,0.5625
182,:,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
183,Choice,0.22265625,0.77734375,-0.21484375,0.21484375,57,83811,0.4375,0.5625
184,P,0.5,0.5,0.0625,-0.0625,57,83811,0.4375,0.5625
185,,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
186,→,0.3203125,0.6796875,-0.1171875,0.1171875,57,83811,0.4375,0.5625
187,,0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
188,1,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
189,points,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
190,",",0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
191,Trial,0.26953125,0.73046875,-0.16796875,0.16796875,57,83811,0.4375,0.5625
192,,0.2021484375,0.796875,-0.2353515625,0.234375,57,83811,0.4375,0.5625
193,57,0.1484375,0.8515625,-0.2890625,0.2890625,57,83811,0.4375,0.5625
194,:,0.2451171875,0.75390625,-0.1923828125,0.19140625,57,83811,0.4375,0.5625
195,Choice,0.294921875,0.70703125,-0.142578125,0.14453125,57,83811,0.4375,0.5625
196,P,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
197,,0.376953125,0.62109375,-0.060546875,0.05859375,57,83811,0.4375,0.5625
198,→,0.408203125,0.59375,-0.029296875,0.03125,57,83811,0.4375,0.5625
