participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,choice,reward,cumulative_reward,is_free,prompt
28,3,193,6,2.0,60.0,30.0,8,H,63.0,499.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.', 'You press <<H>> and get 66.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 72.0 points.']You press <<"
28,3,193,6,2.0,60.0,30.0,9,I,32.0,531.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.', 'You press <<H>> and get 66.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 72.0 points.', 'You press <<H>> and get 63.0 points.']You press <<"
28,3,193,6,2.0,60.0,30.0,10,H,45.0,576.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.', 'You press <<H>> and get 66.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 72.0 points.', 'You press <<H>> and get 63.0 points.', 'You press <<I>> and get 32.0 points.']You press <<"
28,3,194,1,1.0,70.0,40.0,1,H,60.0,226.0,False,
28,3,194,1,1.0,70.0,40.0,2,H,66.0,226.0,False,
28,3,194,1,1.0,70.0,40.0,3,I,24.0,226.0,False,
28,3,194,1,1.0,70.0,40.0,4,H,76.0,226.0,False,
28,3,194,1,1.0,70.0,40.0,5,H,71.0,297.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 194. There are 5 trials in this game.', 'You are instructed to press H and get 60.0 points.', 'You are instructed to press H and get 66.0 points.', 'You are instructed to press I and get 24.0 points.', 'You are instructed to press H and get 76.0 points.']You press <<"
28,3,195,1,2.0,40.0,20.0,1,H,37.0,114.0,False,
28,3,195,1,2.0,40.0,20.0,2,H,31.0,114.0,False,
28,3,195,1,2.0,40.0,20.0,3,I,19.0,114.0,False,
28,3,195,1,2.0,40.0,20.0,4,I,27.0,114.0,False,
28,3,195,1,2.0,40.0,20.0,5,H,42.0,156.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 195. There are 5 trials in this game.', 'You are instructed to press H and get 37.0 points.', 'You are instructed to press H and get 31.0 points.', 'You are instructed to press I and get 19.0 points.', 'You are instructed to press I and get 27.0 points.']You press <<"
28,3,196,1,2.0,40.0,28.0,1,H,38.0,134.0,False,
28,3,196,1,2.0,40.0,28.0,2,I,29.0,134.0,False,
28,3,196,1,2.0,40.0,28.0,3,H,38.0,134.0,False,
28,3,196,1,2.0,40.0,28.0,4,I,29.0,134.0,False,
28,3,196,1,2.0,40.0,28.0,5,H,35.0,169.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 196. There are 5 trials in this game.', 'You are instructed to press H and get 38.0 points.', 'You are instructed to press I and get 29.0 points.', 'You are instructed to press H and get 38.0 points.', 'You are instructed to press I and get 29.0 points.']You press <<"
28,3,197,6,2.0,10.0,40.0,1,I,34.0,107.0,False,
28,3,197,6,2.0,10.0,40.0,2,H,32.0,107.0,False,
28,3,197,6,2.0,10.0,40.0,3,I,40.0,107.0,False,
28,3,197,6,2.0,10.0,40.0,4,H,1.0,107.0,False,
28,3,197,6,2.0,10.0,40.0,5,I,35.0,142.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 197. There are 10 trials in this game.', 'You are instructed to press I and get 34.0 points.', 'You are instructed to press H and get 32.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press H and get 1.0 points.']You press <<"
28,3,197,6,2.0,10.0,40.0,6,I,26.0,168.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 197. There are 10 trials in this game.', 'You are instructed to press I and get 34.0 points.', 'You are instructed to press H and get 32.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press H and get 1.0 points.', 'You press <<I>> and get 35.0 points.']You press <<"
